==============================================================================
==============================================================================
Thu. Apr. 4 2013                  LANDSAT 7                       Time: 19:09
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101304048741_00004                          Path / Row - 180 / 33
Reference Image: L51XXX1084164082100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1800333919   38.52835     27.50571    -0.10      0.01     0.10     1 
1800333920   38.52819     27.54116    -0.04      0.09     0.09     1 
1800333921   38.52802     27.57661     0.16     -0.01     0.16     1 
1800333943   38.52158     28.35637    -0.08      0.04     0.09     1 
1800333945   38.52074     28.42725    -0.31      0.14     0.34     1 
1800333946   38.52030     28.46268     0.04      0.10     0.11     1 
1800333947   38.51985     28.49812     0.22      0.04     0.22     1 
1800333948   38.51940     28.53355    -0.08      0.01     0.08     1 
1800333949   38.51893     28.56898     0.08     -0.08     0.11     1 
1800333950   38.51845     28.60441    -0.07     -0.10     0.12     1 
1800333951   38.51796     28.63985     0.04      0.00     0.04     1 
1800333952   38.51745     28.67528     0.21      0.07     0.22     1 
1800333954   38.51642     28.74613    -0.03      0.13     0.13     1 
1800333955   38.51588     28.78156     0.01      0.27     0.27     1 
1800333956   38.51534     28.81699    -0.25      0.14     0.29     1 
1800333957   38.51479     28.85242    -0.07      0.12     0.14     1 
1800333958   38.51422     28.88784    -0.08      0.07     0.11     1 
1800333959   38.51364     28.92326    -0.26     -0.09     0.28     1 
1800333960   38.51306     28.95869     0.05      0.12     0.13     1 
1800333961   38.51246     28.99411    -0.06      0.03     0.07     1 
1800333962   38.51185     29.02953     0.20     -0.01     0.20     1 
1800333963   38.51123     29.06495    -0.10      0.12     0.15     1 
1800333982   38.50427     27.08028     0.11      0.16     0.20     1 
1800333983   38.50424     27.11572     0.16      0.29     0.33     1 
1800333984   38.50420     27.15116    -0.07     -0.01     0.07     1 
1800333985   38.50415     27.18660    -0.17      0.02     0.17     1 
1800333986   38.50408     27.22204    -0.08      0.15     0.17     1 
1800333987   38.50401     27.25747    -0.07      0.08     0.11     1 
1800333988   38.50393     27.29291    -0.01      0.09     0.09     1 
1800333989   38.50384     27.32835    -0.09     -0.07     0.11     1 
1800333990   38.50373     27.36379    -0.14      0.03     0.15     1 
1800333991   38.50362     27.39923     0.35     -0.16     0.39     1 
1800333992   38.50349     27.43466    -0.08      0.03     0.09     1 
1800333993   38.50335     27.47010    -0.06      0.07     0.10     1 
1800333994   38.50320     27.50554     0.16      0.08     0.18     1 
1800333995   38.50305     27.54097    -0.03     -0.19     0.19     1 
1800334005   38.50087     27.89532    -0.31     -0.12     0.34     1 
1800334006   38.50060     27.93076    -0.00      0.16     0.16     1 
1800334007   38.50031     27.96619    -0.01      0.15     0.16     1 
1800334008   38.50001     28.00162    -0.08      0.24     0.26     1 
1800334009   38.49970     28.03705     0.08      0.03     0.09     1 
1800334011   38.49905     28.10791    -0.00     -0.11     0.11     1 
1800334017   38.49685     28.32048    -0.00      0.20     0.20     1 
1800334018   38.49645     28.35590    -0.02      0.01     0.02     1 
1800334020   38.49560     28.42675     0.17      0.16     0.23     1 
1800334021   38.49517     28.46217     0.11      0.06     0.13     1 
1800334022   38.49472     28.49760    -0.03      0.05     0.05     1 
1800334023   38.49426     28.53302    -0.05      0.04     0.07     1 
1800334024   38.49379     28.56844     0.33      0.08     0.34     1 
1800334025   38.49331     28.60386    -0.04      0.04     0.06     1 
1800334027   38.49232     28.67469    -0.08      0.12     0.15     1 
1800334028   38.49181     28.71011     0.07      0.30     0.31     1 
1800334029   38.49129     28.74553    -0.08     -0.08     0.11     1 
1800334030   38.49075     28.78094    -0.07     -0.04     0.08     1 
1800334031   38.49021     28.81636    -0.00     -0.23     0.23     1 
1800334033   38.48909     28.88718    -0.02      0.11     0.12     1 
1800334034   38.48851     28.92260     0.18      0.29     0.34     1 
1800334036   38.48733     28.99341     0.03     -0.09     0.09     1 
1800334037   38.48672     29.02882    -0.20      0.17     0.27     1 
1800334038   38.48610     29.06423    -0.05     -0.11     0.12     1 
1800334059   38.47905     27.15111     0.02      0.08     0.08     1 
1800334060   38.47900     27.18653     0.13      0.27     0.30     1 
1800334061   38.47894     27.22196     0.16     -0.06     0.17     1 
1800334062   38.47887     27.25738    -0.13      0.03     0.14     1 
1800334063   38.47879     27.29281    -0.04     -0.03     0.05     1 
1800334064   38.47869     27.32824    -0.20     -0.04     0.20     1 
1800334066   38.47847     27.39909     0.07      0.14     0.15     1 
1800334067   38.47834     27.43451    -0.02     -0.13     0.13     1 
1800334070   38.47790     27.54079    -0.22      0.04     0.23     1 
1800334073   38.47736     27.64706    -0.39     -0.01     0.39     1 
1800334076   38.47673     27.75333     0.05     -0.00     0.05     1 
1800334077   38.47650     27.78875    -0.01     -0.01     0.01     1 
1800334078   38.47625     27.82417    -0.05      0.06     0.07     1 
1800334079   38.47600     27.85959     0.12      0.07     0.15     1 
1800334080   38.47573     27.89501     0.01      0.07     0.07     1 
1800334081   38.47546     27.93043     0.08      0.10     0.13     1 
1800334082   38.47517     27.96585    -0.03      0.16     0.16     1 
1800334083   38.47487     28.00127     0.04      0.11     0.12     1 
1800334084   38.47456     28.03669    -0.05     -0.01     0.05     1 
1800334086   38.47391     28.10752     0.07     -0.04     0.08     1 
1800334087   38.47357     28.14294     0.05     -0.11     0.12     1 
1800334092   38.47171     28.32002     0.22     -0.10     0.24     1 
1800334094   38.47089     28.39084    -0.21      0.26     0.33     1 
1800334096   38.47003     28.46166    -0.13      0.02     0.13     1 
1800334098   38.46913     28.53248     0.02      0.18     0.19     1 
1800334099   38.46866     28.56789    -0.07      0.11     0.14     1 
1800334100   38.46818     28.60330     0.04      0.06     0.07     1 
1800334101   38.46769     28.63871    -0.14      0.28     0.31     1 
1800334102   38.46719     28.67411     0.01      0.03     0.03     1 
1800334103   38.46668     28.70952    -0.07      0.15     0.16     1 
1800334104   38.46615     28.74492    -0.08     -0.02     0.09     1 
1800334105   38.46562     28.78033     0.02      0.15     0.15     1 
1800334106   38.46508     28.81573     0.06      0.02     0.06     1 
1800334107   38.46452     28.85113     0.03      0.03     0.04     1 
1800334108   38.46396     28.88653     0.21     -0.02     0.21     1 
1800334109   38.46338     28.92193     0.16     -0.21     0.26     1 
1800334111   38.46220     28.99272    -0.01     -0.28     0.28     1 
1800334112   38.46159     29.02812     0.12     -0.25     0.28     1 
1800334130   38.45401     27.00940    -0.16      0.07     0.18     1 
1800334139   38.45355     27.32812    -0.12     -0.16     0.20     1 
1800334140   38.45344     27.36354    -0.04     -0.10     0.11     1 
1800334143   38.45307     27.46977    -0.28     -0.05     0.29     1 
1800334144   38.45292     27.50519    -0.03      0.14     0.15     1 
1800334145   38.45276     27.54060    -0.07     -0.07     0.10     1 
1800334151   38.45159     27.75306     0.12      0.03     0.12     1 
1800334152   38.45135     27.78847    -0.01      0.06     0.06     1 
1800334153   38.45111     27.82388    -0.03      0.17     0.17     1 
1800334154   38.45086     27.85929     0.05      0.11     0.12     1 
1800334155   38.45059     27.89470    -0.02      0.29     0.29     1 
1800334156   38.45032     27.93011    -0.02      0.11     0.11     1 
1800334157   38.45003     27.96552     0.03      0.08     0.09     1 
1800334158   38.44973     28.00092     0.09      0.07     0.12     1 
1800334159   38.44942     28.03633    -0.08      0.02     0.08     1 
1800334160   38.44911     28.07174    -0.03      0.10     0.10     1 
1800334161   38.44878     28.10714     0.07     -0.07     0.10     1 
1800334162   38.44844     28.14254    -0.00      0.17     0.17     1 
1800334163   38.44808     28.17795     0.07      0.08     0.10     1 
1800334164   38.44772     28.21335     0.02      0.06     0.07     1 
1800334165   38.44735     28.24875     0.07     -0.06     0.09     1 
1800334166   38.44697     28.28416    -0.12      0.12     0.17     1 
1800334171   38.44490     28.46116     0.02      0.10     0.10     1 
1800334172   38.44445     28.49656    -0.08     -0.04     0.09     1 
1800334173   38.44399     28.53195    -0.00      0.10     0.10     1 
1800334174   38.44352     28.56735    -0.08      0.06     0.10     1 
1800334175   38.44304     28.60274     0.02      0.12     0.12     1 
1800334176   38.44255     28.63814    -0.01      0.16     0.16     1 
1800334177   38.44205     28.67353    -0.03      0.00     0.03     1 
1800334178   38.44154     28.70892    -0.03     -0.15     0.16     1 
1800334179   38.44102     28.74432    -0.30     -0.12     0.33     1 
1800334180   38.44049     28.77971    -0.04     -0.03     0.05     1 
1800334181   38.43995     28.81510     0.10      0.02     0.10     1 
1800334182   38.43939     28.85049    -0.05      0.15     0.16     1 
1800334183   38.43883     28.88587    -0.07      0.03     0.08     1 
1800334184   38.43825     28.92126    -0.29     -0.11     0.31     1 
1800334185   38.43767     28.95665     0.05     -0.19     0.20     1 
1800334209   38.42877     27.15100     0.28      0.08     0.29     1 
1800334210   38.42871     27.18640     0.15     -0.11     0.19     1 
1800334213   38.42850     27.29261     0.05     -0.04     0.07     1 
1800334214   38.42840     27.32801    -0.03     -0.15     0.15     1 
1800334215   38.42830     27.36341     0.11      0.16     0.20     1 
1800334216   38.42818     27.39881     0.11      0.22     0.24     1 
1800334224   38.42688     27.68201    -0.06      0.09     0.11     1 
1800334225   38.42667     27.71741    -0.06      0.02     0.07     1 
1800334226   38.42645     27.75280     0.06      0.05     0.07     1 
1800334227   38.42621     27.78820    -0.01      0.09     0.09     1 
1800334228   38.42597     27.82360    -0.07      0.06     0.09     1 
1800334229   38.42571     27.85899    -0.09      0.17     0.19     1 
1800334230   38.42545     27.89439     0.06     -0.01     0.06     1 
1800334231   38.42517     27.92979    -0.02      0.02     0.02     1 
1800334232   38.42489     27.96518    -0.05     -0.10     0.11     1 
1800334233   38.42459     28.00058     0.10      0.12     0.16     1 
1800334234   38.42428     28.03597    -0.02     -0.18     0.18     1 
1800334235   38.42397     28.07136     0.10      0.11     0.15     1 
1800334236   38.42364     28.10676     0.02     -0.14     0.14     1 
1800334237   38.42330     28.14215     0.12     -0.03     0.13     1 
1800334238   38.42295     28.17754    -0.01      0.05     0.05     1 
1800334239   38.42259     28.21293     0.02      0.05     0.05     1 
1800334240   38.42221     28.24832    -0.05      0.03     0.06     1 
1800334241   38.42183     28.28371     0.06      0.13     0.14     1 
1800334242   38.42144     28.31910    -0.03      0.15     0.16     1 
1800334244   38.42062     28.38988    -0.11      0.03     0.11     1 
1800334250   38.41791     28.60219    -0.12      0.04     0.13     1 
1800334251   38.41742     28.63757    -0.03      0.00     0.03     1 
1800334252   38.41692     28.67295     0.08      0.11     0.14     1 
1800334253   38.41641     28.70833    -0.02      0.07     0.07     1 
1800334254   38.41589     28.74371    -0.04      0.17     0.17     1 
1800334255   38.41536     28.77909    -0.07      0.04     0.08     1 
1800334256   38.41481     28.81447     0.07      0.07     0.10     1 
1800334257   38.41426     28.84984     0.18      0.22     0.28     1 
1800334258   38.41370     28.88522    -0.13      0.02     0.13     1 
1800334259   38.41312     28.92059    -0.01      0.06     0.06     1 
1800334260   38.41254     28.95597    -0.22      0.00     0.22     1 
1800334262   38.41134     29.02671     0.05      0.21     0.21     1 
1800334280   38.40372     27.00939     0.02     -0.14     0.14     1 
1800334283   38.40366     27.11556    -0.03      0.11     0.11     1 
1800334284   38.40362     27.15095    -0.32     -0.01     0.32     1 
1800334286   38.40351     27.22173     0.03      0.15     0.16     1 
1800334287   38.40344     27.25712    -0.08     -0.04     0.09     1 
1800334288   38.40335     27.29251     0.09      0.02     0.09     1 
1800334289   38.40326     27.32790     0.26      0.22     0.34     1 
1800334290   38.40316     27.36328     0.09      0.05     0.11     1 
1800334291   38.40304     27.39867     0.06     -0.08     0.10     1 
1800334292   38.40292     27.43406     0.24     -0.14     0.28     1 
1800334293   38.40278     27.46945    -0.05      0.07     0.09     1 
1800334294   38.40263     27.50484    -0.04     -0.02     0.04     1 
1800334295   38.40247     27.54022     0.01     -0.12     0.12     1 
1800334296   38.40230     27.57561    -0.05      0.08     0.10     1 
1800334297   38.40213     27.61100    -0.00      0.06     0.06     1 
1800334298   38.40194     27.64638    -0.04      0.02     0.05     1 
1800334299   38.40174     27.68177     0.09     -0.00     0.09     1 
1800334300   38.40152     27.71716    -0.01     -0.06     0.06     1 
1800334301   38.40130     27.75254    -0.15      0.09     0.18     1 
1800334302   38.40107     27.78793    -0.00      0.20     0.20     1 
1800334303   38.40083     27.82331     0.05      0.02     0.05     1 
1800334304   38.40057     27.85870     0.09      0.13     0.16     1 
1800334305   38.40031     27.89408     0.01     -0.04     0.04     1 
1800334306   38.40003     27.92946     0.03      0.00     0.03     1 
1800334307   38.39975     27.96485     0.03      0.11     0.12     1 
1800334308   38.39945     28.00023     0.03      0.08     0.09     1 
1800334309   38.39914     28.03561    -0.04      0.32     0.33     1 
1800334311   38.39850     28.10637    -0.04     -0.21     0.21     1 
1800334312   38.39816     28.14175     0.01     -0.09     0.09     1 
1800334313   38.39781     28.17713     0.02     -0.21     0.21     1 
1800334314   38.39745     28.21251     0.08     -0.00     0.08     1 
1800334315   38.39708     28.24789     0.03      0.05     0.06     1 
1800334316   38.39669     28.28327    -0.00      0.03     0.03     1 
1800334317   38.39630     28.31864     0.03      0.08     0.09     1 
1800334318   38.39590     28.35402    -0.01      0.07     0.07     1 
1800334319   38.39548     28.38940    -0.03      0.03     0.04     1 
1800334320   38.39506     28.42477     0.18     -0.08     0.20     1 
1800334321   38.39462     28.46015     0.04     -0.10     0.11     1 
1800334322   38.39418     28.49552    -0.12      0.05     0.13     1 
1800334326   38.39229     28.63700    -0.11      0.21     0.24     1 
1800334327   38.39179     28.67237    -0.07      0.11     0.13     1 
1800334328   38.39128     28.70774    -0.17      0.07     0.18     1 
1800334329   38.39076     28.74311    -0.01      0.09     0.09     1 
1800334330   38.39023     28.77847    -0.15      0.23     0.27     1 
1800334331   38.38968     28.81384    -0.13      0.03     0.13     1 
1800334332   38.38913     28.84920    -0.11      0.00     0.11     1 
1800334333   38.38857     28.88457     0.05      0.05     0.07     1 
1800334334   38.38799     28.91993    -0.16      0.15     0.22     1 
1800334335   38.38741     28.95529    -0.21      0.15     0.26     1 
1800334336   38.38681     28.99065     0.15      0.18     0.23     1 
1800334337   38.38621     29.02601     0.04      0.28     0.29     1 
1800334354   38.37857     26.97401    -0.17      0.16     0.23     1 
1800334356   38.37857     27.04477     0.17      0.07     0.19     1 
1800334357   38.37855     27.08014    -0.20     -0.03     0.20     1 
1800334359   38.37848     27.15090    -0.03      0.17     0.17     1 
1800334363   38.37821     27.29240     0.09      0.05     0.10     1 
1800334366   38.37790     27.39853    -0.01     -0.19     0.19     1 
1800334367   38.37777     27.43391    -0.07      0.04     0.08     1 
1800334368   38.37763     27.46929     0.09     -0.05     0.11     1 
1800334369   38.37749     27.50466     0.10     -0.06     0.11     1 
1800334370   38.37733     27.54004    -0.11      0.22     0.25     1 
1800334371   38.37716     27.57541     0.07     -0.06     0.10     1 
1800334372   38.37698     27.61079     0.04     -0.06     0.07     1 
1800334373   38.37679     27.64616     0.04     -0.15     0.16     1 
1800334374   38.37659     27.68154     0.05     -0.20     0.21     1 
1800334375   38.37638     27.71691     0.05      0.04     0.07     1 
1800334376   38.37616     27.75228     0.21      0.28     0.35     1 
1800334377   38.37593     27.78766    -0.29      0.13     0.32     1 
1800334379   38.37543     27.85840    -0.02      0.01     0.02     1 
1800334381   38.37489     27.92914     0.15      0.21     0.26     1 
1800334383   38.37431     27.99988    -0.06      0.08     0.10     1 
1800334384   38.37400     28.03525    -0.08      0.20     0.21     1 
1800334385   38.37369     28.07062    -0.14      0.08     0.17     1 
1800334386   38.37336     28.10599     0.04     -0.05     0.06     1 
1800334387   38.37302     28.14136    -0.02     -0.05     0.05     1 
1800334388   38.37267     28.17673     0.03      0.06     0.07     1 
1800334389   38.37231     28.21209     0.24      0.17     0.29     1 
1800334390   38.37194     28.24746     0.16      0.10     0.19     1 
1800334391   38.37156     28.28282    -0.12     -0.11     0.16     1 
1800334392   38.37116     28.31819    -0.06      0.08     0.10     1 
1800334393   38.37076     28.35355     0.09      0.18     0.20     1 
1800334394   38.37035     28.38892     0.11     -0.21     0.23     1 
1800334395   38.36992     28.42428     0.02     -0.03     0.04     1 
1800334396   38.36949     28.45964     0.04      0.21     0.21     1 
1800334398   38.36859     28.53036     0.26     -0.06     0.26     1 
1800334402   38.36665     28.67179    -0.00      0.06     0.06     1 
1800334403   38.36614     28.70715     0.18      0.03     0.19     1 
1800334404   38.36562     28.74250    -0.10      0.07     0.13     1 
1800334405   38.36509     28.77786     0.03     -0.01     0.03     1 
1800334406   38.36455     28.81321    -0.02     -0.01     0.02     1 
1800334407   38.36400     28.84856     0.00      0.14     0.14     1 
1800334408   38.36344     28.88392    -0.16      0.09     0.19     1 
1800334409   38.36286     28.91927     0.15      0.22     0.27     1 
1800334410   38.36228     28.95462    -0.11      0.10     0.15     1 
1800334411   38.36168     28.98996    -0.08      0.11     0.14     1 
1800334412   38.36108     29.02531    -0.04     -0.10     0.10     1 
1800334428   38.35341     26.93866     0.03     -0.01     0.03     1 
1800334429   38.35343     26.97402     0.02      0.02     0.03     1 
1800334431   38.35342     27.04475     0.06     -0.04     0.07     1 
1800334433   38.35337     27.11548     0.03     -0.09     0.10     1 
1800334434   38.35333     27.15085     0.01     -0.00     0.01     1 
1800334435   38.35328     27.18621     0.11     -0.05     0.12     1 
1800334436   38.35322     27.22158    -0.07     -0.12     0.13     1 
1800334437   38.35315     27.25694    -0.11     -0.01     0.11     1 
1800334438   38.35307     27.29230    -0.34      0.10     0.36     1 
1800334440   38.35287     27.36303     0.10     -0.07     0.12     1 
1800334441   38.35275     27.39840    -0.07      0.12     0.14     1 
1800334442   38.35263     27.43376     0.12     -0.17     0.21     1 
1800334444   38.35234     27.50449     0.15     -0.05     0.16     1 
1800334445   38.35219     27.53985     0.18     -0.06     0.19     1 
1800334447   38.35184     27.61058     0.04     -0.12     0.12     1 
1800334448   38.35165     27.64594    -0.00      0.19     0.19     1 
1800334449   38.35145     27.68130     0.31     -0.04     0.31     1 
1800334451   38.35102     27.75202     0.14     -0.07     0.16     1 
1800334452   38.35079     27.78738    -0.01      0.00     0.01     1 
1800334453   38.35054     27.82274     0.15      0.03     0.15     1 
1800334454   38.35029     27.85810     0.03     -0.21     0.22     1 
1800334455   38.35003     27.89346     0.18      0.10     0.21     1 
1800334456   38.34975     27.92882     0.11      0.25     0.27     1 
1800334457   38.34947     27.96418     0.09     -0.04     0.10     1 
1800334458   38.34917     27.99954     0.07     -0.00     0.07     1 
1800334460   38.34855     28.07025    -0.01     -0.15     0.15     1 
1800334461   38.34822     28.10561     0.20      0.08     0.22     1 
1800334462   38.34788     28.14096     0.11      0.07     0.13     1 
1800334463   38.34753     28.17632     0.12     -0.03     0.13     1 
1800334464   38.34717     28.21167     0.06     -0.15     0.16     1 
1800334465   38.34680     28.24703    -0.02      0.11     0.12     1 
1800334466   38.34642     28.28238     0.28     -0.04     0.28     1 
1800334467   38.34602     28.31773     0.05     -0.02     0.05     1 
1800334468   38.34562     28.35308     0.03      0.09     0.10     1 
1800334470   38.34479     28.42378    -0.06      0.09     0.10     1 
1800334471   38.34435     28.45913    -0.05      0.05     0.07     1 
1800334472   38.34391     28.49448    -0.01      0.10     0.10     1 
1800334478   38.34101     28.70656     0.17      0.03     0.17     1 
1800334479   38.34049     28.74190    -0.14     -0.00     0.14     1 
1800334480   38.33996     28.77724    -0.08     -0.01     0.08     1 
1800334481   38.33942     28.81258     0.06      0.05     0.07     1 
1800334482   38.33887     28.84793    -0.04      0.07     0.08     1 
1800334483   38.33830     28.88326    -0.02      0.16     0.16     1 
1800334484   38.33773     28.91860     0.11     -0.13     0.17     1 
1800334485   38.33715     28.95394    -0.09     -0.03     0.10     1 
1800334486   38.33655     28.98927     0.13     -0.11     0.17     1 
1800334503   38.32827     26.93868    -0.03      0.17     0.18     1 
1800334504   38.32828     26.97403     0.01     -0.19     0.19     1 
1800334505   38.32829     27.00938     0.09      0.05     0.10     1 
1800334506   38.32828     27.04473     0.04     -0.22     0.22     1 
1800334507   38.32826     27.08009     0.24      0.03     0.25     1 
1800334508   38.32823     27.11544    -0.03     -0.18     0.19     1 
1800334509   38.32819     27.15079     0.05     -0.13     0.14     1 
1800334513   38.32792     27.29220    -0.02     -0.15     0.15     1 
1800334514   38.32783     27.32756    -0.03     -0.14     0.15     1 
1800334515   38.32772     27.36291    -0.00     -0.00     0.01     1 
1800334516   38.32761     27.39826     0.14     -0.10     0.17     1 
1800334517   38.32748     27.43361     0.06     -0.04     0.07     1 
1800334519   38.32720     27.50431    -0.06      0.12     0.13     1 
1800334520   38.32704     27.53966     0.10     -0.22     0.24     1 
1800334522   38.32670     27.61036    -0.02     -0.06     0.06     1 
1800334523   38.32651     27.64571     0.23      0.07     0.24     1 
1800334524   38.32631     27.68106     0.39      0.03     0.39     1 
1800334525   38.32610     27.71641     0.11     -0.10     0.14     1 
1800334526   38.32588     27.75176     0.13      0.03     0.14     1 
1800334527   38.32564     27.78711     0.02     -0.09     0.09     1 
1800334528   38.32540     27.82246     0.05      0.03     0.06     1 
1800334529   38.32515     27.85781     0.00      0.29     0.29     1 
1800334530   38.32489     27.89315     0.29      0.14     0.32     1 
1800334532   38.32433     27.96385     0.14     -0.09     0.17     1 
1800334533   38.32403     27.99919     0.16     -0.00     0.16     1 
1800334534   38.32372     28.03454    -0.02     -0.13     0.13     1 
1800334535   38.32341     28.06988     0.19      0.03     0.19     1 
1800334537   38.32274     28.14057     0.24      0.12     0.27     1 
1800334538   38.32239     28.17591     0.04      0.06     0.07     1 
1800334539   38.32203     28.21125     0.16      0.14     0.21     1 
1800334540   38.32166     28.24660     0.17     -0.07     0.18     1 
1800334541   38.32128     28.28194     0.23      0.26     0.35     1 
1800334542   38.32089     28.31728    -0.06      0.13     0.15     1 
1800334543   38.32048     28.35262     0.10     -0.00     0.10     1 
1800334544   38.32007     28.38796     0.03     -0.01     0.03     1 
1800334545   38.31965     28.42329     0.04     -0.05     0.06     1 
1800334546   38.31921     28.45863     0.04      0.10     0.11     1 
1800334547   38.31877     28.49397    -0.05      0.08     0.10     1 
1800334548   38.31831     28.52930    -0.06      0.23     0.23     1 
1800334549   38.31785     28.56464    -0.04     -0.06     0.07     1 
1800334554   38.31536     28.74130    -0.17     -0.10     0.20     1 
1800334555   38.31483     28.77663    -0.05      0.08     0.09     1 
1800334556   38.31429     28.81196     0.03      0.07     0.07     1 
1800334557   38.31374     28.84729     0.08      0.00     0.08     1 
1800334558   38.31317     28.88261    -0.16      0.08     0.18     1 
1800334559   38.31260     28.91794    -0.04     -0.09     0.10     1 
1800334560   38.31202     28.95327    -0.09      0.09     0.12     1 
1800334561   38.31142     28.98859     0.05      0.11     0.12     1 
1800334577   38.30310     26.90336     0.11     -0.05     0.12     1 
1800334578   38.30313     26.93870     0.36     -0.07     0.37     1 
1800334579   38.30314     26.97404     0.08     -0.07     0.11     1 
1800334580   38.30314     27.00938    -0.03     -0.14     0.14     1 
1800334581   38.30313     27.04472     0.15      0.02     0.15     1 
1800334582   38.30311     27.08006     0.09     -0.31     0.32     1 
1800334585   38.30299     27.18608    -0.21      0.03     0.21     1 
1800334587   38.30286     27.25676     0.06     -0.06     0.09     1 
1800334588   38.30278     27.29210     0.02      0.04     0.04     1 
1800334589   38.30268     27.32744     0.20     -0.13     0.24     1 
1800334591   38.30246     27.39812    -0.23     -0.02     0.23     1 
1800334594   38.30206     27.50414     0.22      0.09     0.24     1 
1800334595   38.30190     27.53948     0.10     -0.12     0.15     1 
1800334596   38.30173     27.57482    -0.14     -0.13     0.19     1 
1800334597   38.30155     27.61015     0.20      0.04     0.20     1 
1800334598   38.30136     27.64549     0.08      0.12     0.15     1 
1800334599   38.30116     27.68083     0.17     -0.18     0.25     1 
1800334601   38.30073     27.75150     0.32     -0.04     0.32     1 
1800334602   38.30050     27.78684     0.19     -0.23     0.30     1 
1800334603   38.30026     27.82218     0.00     -0.06     0.06     1 
1800334604   38.30001     27.85751     0.20      0.00     0.20     1 
1800334605   38.29974     27.89285     0.11     -0.09     0.14     1 
1800334606   38.29947     27.92818    -0.08      0.03     0.08     1 
1800334607   38.29918     27.96351     0.13      0.15     0.20     1 
1800334608   38.29889     27.99885     0.01      0.15     0.15     1 
1800334609   38.29858     28.03418     0.14     -0.00     0.14     1 
1800334610   38.29827     28.06951     0.34      0.10     0.36     1 
1800334611   38.29794     28.10484     0.22      0.26     0.34     1 
1800334612   38.29760     28.14017     0.17     -0.06     0.18     1 
1800334613   38.29725     28.17551     0.20     -0.10     0.22     1 
1800334614   38.29689     28.21084     0.14     -0.01     0.14     1 
1800334615   38.29652     28.24617    -0.13     -0.04     0.14     1 
1800334616   38.29614     28.28149     0.07     -0.00     0.07     1 
1800334617   38.29575     28.31682     0.04      0.06     0.08     1 
1800334619   38.29494     28.38748     0.06      0.01     0.06     1 
1800334620   38.29451     28.42280     0.12     -0.02     0.12     1 
1800334621   38.29408     28.45813     0.05      0.00     0.05     1 
1800334622   38.29363     28.49345     0.16      0.10     0.19     1 
1800334623   38.29318     28.52877    -0.00      0.12     0.12     1 
1800334624   38.29271     28.56410    -0.05      0.05     0.07     1 
1800334629   38.29022     28.74070    -0.18      0.13     0.22     1 
1800334630   38.28970     28.77602     0.04      0.16     0.16     1 
1800334631   38.28916     28.81133    -0.05      0.07     0.09     1 
1800334632   38.28860     28.84665     0.02      0.09     0.10     1 
1800334633   38.28804     28.88196     0.03      0.00     0.03     1 
1800334634   38.28747     28.91728    -0.06      0.18     0.19     1 
1800334635   38.28689     28.95259     0.00     -0.01     0.01     1 
1800334636   38.28630     28.98790    -0.04     -0.06     0.07     1 
1800334652   38.27796     26.90339    -0.01     -0.11     0.11     1 
1800334653   38.27798     26.93872     0.14     -0.11     0.18     1 
1800334654   38.27799     26.97405     0.24     -0.17     0.29     1 
1800334656   38.27799     27.04470     0.06     -0.20     0.21     1 
1800334657   38.27797     27.08003     0.17     -0.06     0.18     1 
1800334658   38.27794     27.11536    -0.08     -0.01     0.08     1 
1800334660   38.27785     27.18602    -0.10     -0.33     0.35     1 
1800334662   38.27772     27.25667    -0.09     -0.11     0.15     1 
1800334663   38.27763     27.29200     0.08     -0.13     0.15     1 
1800334664   38.27754     27.32733    -0.08     -0.15     0.17     1 
1800334667   38.27720     27.43331    -0.03     -0.15     0.15     1 
1800334668   38.27706     27.46864     0.24     -0.30     0.39     1 
1800334669   38.27691     27.50397     0.10     -0.02     0.10     1 
1800334670   38.27676     27.53929     0.11      0.23     0.26     1 
1800334671   38.27659     27.57462     0.08     -0.04     0.09     1 
1800334673   38.27622     27.64527     0.02      0.03     0.04     1 
1800334674   38.27602     27.68059     0.07     -0.10     0.12     1 
1800334675   38.27581     27.71592     0.10     -0.04     0.11     1 
1800334676   38.27559     27.75124     0.10      0.08     0.12     1 
1800334678   38.27512     27.82189     0.01     -0.02     0.02     1 
1800334679   38.27486     27.85721    -0.01      0.11     0.11     1 
1800334680   38.27460     27.89254     0.30     -0.25     0.39     1 
1800334681   38.27433     27.92786    -0.09      0.08     0.12     1 
1800334682   38.27404     27.96318     0.22     -0.04     0.22     1 
1800334683   38.27375     27.99850     0.10      0.07     0.12     1 
1800334684   38.27344     28.03382    -0.01      0.37     0.37     1 
1800334685   38.27313     28.06914    -0.04     -0.00     0.04     1 
1800334686   38.27280     28.10446     0.19     -0.17     0.26     1 
